teacher_id,is_effective,subject,grade,lesson_id,lesson_size,expression,is_name,is_surname,is_voc,is_sing
21,False,literature,6,15,2401,213,True,False,False,1
21,False,literature,6,15,2401,227,True,False,False,1
21,False,literature,6,15,2401,7,True,False,False,1
21,False,literature,6,15,2401,151,False,False,False,1
21,False,literature,6,15,2401,152,False,False,False,0
21,False,literature,6,15,2401,218,True,False,False,1
21,False,literature,6,15,2401,192,True,False,False,1
21,False,literature,6,15,2401,139,True,False,False,1
21,False,literature,6,15,2401,21,True,False,False,1
21,False,literature,6,15,2401,78,True,False,False,1
21,False,literature,6,15,2401,176,False,False,False,0
21,False,literature,6,15,2401,6,True,False,False,1
21,False,literature,6,15,2401,201,True,False,False,1
21,False,literature,6,15,2401,118,True,False,False,1
21,False,literature,6,15,2401,118,False,False,False,1
21,False,literature,6,15,2401,78,True,False,False,1
21,False,literature,6,15,2401,152,False,False,False,0
21,False,literature,6,15,2401,3,True,True,False,1
